ID,Location,Lat,Long,Square Meters,Bedrooms,Bathrooms,Parking Spaces,Pets Allowed?,Furnished?,Rent,Condo Fee,Property Tax,Fire Insurance,Service Tax,Total
894536905,"Rua Wadi José Alau, Ouro Preto , Belo Horizonte",-19.8740915,-43.9903058,30,1,1,1,0,0,2500,300,0,34,64,2898
893135292,"Rua dos Guaranis, Centro, Belo Horizonte",-19.9174355,-43.9427243,58,1,1,0,0,0,1400,428,72,19,36,1955
892956918,"Rua Desembargador Paulo Mota, Ouro Preto, Belo Horizonte",-19.8796971,-43.9818666,59,2,2,1,0,0,1532,259,82,21,33,1927
894547997,"Rua Doutor Juvenal dos Santos, Luxemburgo, Belo Horizonte",-19.950211,-43.9561081,80,3,2,2,0,0,2900,350,150,39,75,3514
892908344,"Rua Horizonte, Santa Efigênia, Belo Horizonte",-19.9257312,-43.9060063,70,3,2,1,0,0,2100,400,110,28,54,2692
893371867,"Rua Comendador Teixeira da Costa, Santa Amelia, Belo Horizonte",-19.8344011,-43.9787506,50,2,1,0,0,0,2300,248,66,31,59,2704
894450337,"Rua Contendas, Alto Barroca, Belo Horizonte",-19.9340323,-43.9702926,65,2,1,1,0,0,1638,240,110,22,42,2052
893161683,"Rua Francisco Augusto Rocha, Planalto, Belo Horizonte",-19.8254828,-43.9540005,60,2,2,1,0,1,2320,230,42,31,60,2683
893379413,"Rua La Paz, Copacabana, Belo Horizonte",-19.8356145,-43.9909591,40,2,1,0,0,0,1298,50,0,18,33,1399
893515141,"Rua das Canoas, Estrela do Oriente, Belo Horizonte",-19.9620505,-43.9881802,48,2,1,1,0,1,1627,275,66,22,42,2032
894553794,"Rua Agnelo Macedo, Barreiro, Belo Horizonte",-19.9767253,-44.0189137,41,1,1,1,0,0,2000,200,100,27,51,2378
894545429,"Rua Venezuela, Sion, Belo Horizonte",-19.9515926,-43.9364837,98,3,3,1,0,0,3130,610,0,42,82,3782
894546252,"Rua Castelo de Lisboa, Castelo, Belo Horizonte",-19.8760593,-43.9994298,79,2,1,1,0,1,2760,400,180,37,71,3448
894553782,"Rua Wady José Alau, Paquetá, Belo Horizonte",-19.8740915,-43.9903058,30,1,1,1,0,0,2200,330,97,30,56,2713
893556610,"Rua Carlos Lacerda, Trevo, Belo Horizonte",-19.8331946,-44.0085121,47,2,1,1,0,0,870,230,35,12,22,1169
893104649,"Rua João Gusman, Jaqueline, Belo Horizonte",-19.805003,-43.9349534,44,2,1,1,0,0,900,220,35,12,23,1190
894277068,"Rua Conceição do Pará, Santa Ines, Belo Horizonte",-19.8944612,-43.9120685,85,3,2,1,0,0,2150,300,100,29,55,2634
893246347,"Rua Padre Manoel Bernardes, João Pinheiro, Belo Horizonte",-19.9330822,-43.9991601,50,2,1,1,0,0,1120,85,26,19,29,1279
893478965,"Rua José Amaral, Ouro Preto, Belo Horizonte",-19.8792051,-43.9840892,47,2,1,2,0,0,1755,325,111,24,45,2260
894536842,"Rua Gustavo Ladeira, Paquetá, Belo Horizonte",-19.8798506,-43.9917358,72,2,2,2,0,0,3320,444,140,45,86,3949
894552643,"Rua Geraldo Magela de Almeida, Manacás, Belo Horizonte",-19.8948592,-43.998203,55,2,1,1,0,0,2000,600,157,27,51,2835
892981467,"Rua Minas Novas, Cruzeiro, Belo Horizonte",-19.9404465,-43.9278109,10,3,3,2,0,0,3539,702,350,36,91,4718
893384185,"Rua Zenita de Souza, Dona Clara, Belo Horizonte",-19.8562311,-43.9441831,50,2,1,1,0,0,1751,272,80,24,45,2172
894529747,"Rua Wadiy José Alau, Paquetá, Belo Horizonte",-19.8740915,-43.9903058,30,1,1,1,0,1,2800,330,97,38,72,3337
893474533,"Rua Guaicuí, Coracao de Jesus, Belo Horizonte",-19.9455985,-43.9517047,65,1,2,2,0,1,5242,1300,284,70,135,7031
893964040,"Rua Francisco Magalhães Gomes, Manacás, Belo Horizonte",-19.8939921,-43.9982053,12,2,2,2,0,0,2900,350,100,39,75,3464
893815690,"Rua Vereador Geraldo Pereira, Padre Eustáquio, Belo Horizonte",-19.9218999,-43.9783692,12,3,2,2,0,0,2800,320,92,38,72,3322
893586130,"Rua Maquiné, Salgado Filho, Belo Horizonte",-19.9418467,-43.9775194,45,2,1,1,0,1,2439,350,77,33,63,2962
893804809,"Rua Jornalista Geraldo Bicalho, Nova Suíssa, Belo Horizonte",-19.9372209,-43.9785791,90,3,2,1,0,0,2800,750,80,38,72,3740
894262709,"Rua Shirley Regina das Chagas, Serrano, Belo Horizonte",-19.8825808,-44.0078255,61,2,2,1,0,0,2397,369,122,32,62,2982
893351597,"Rua Vereador Nelson Cunha, Estoril, Belo Horizonte",-19.9571026,-43.9668928,60,3,1,1,0,1,1606,200,0,22,41,1869
893951981,"Rua Guaicuí, Luxemburgo , Belo Horizonte",-19.9473974,-43.9547653,68,2,2,2,0,0,4800,500,300,64,124,5788
893143424,"Rua Adauto Feitosa, Dona Clara, Belo Horizonte",-19.8611154,-43.9367782,70,3,2,1,0,0,2000,230,72,27,51,2380
894498929,"Rua Caetano Pirri, Milionários, Belo Horizonte",-19.9819327,-44.0031709,42,2,1,1,0,0,1105,355,0,15,28,1503
